CODIGO CIUDAD ORIGEN;Ciudad Origen;ZONA DESTINO;Pais Destino;CODIGO CIUDAD DESTINO ;Ciudad Destino;TIPO DE TRAYECTO;FLETE X UNID DE PESO ;TIEMPO DE ENTREGA;TRAYECTO EQUIVALENTE. SI NO POSEE, COLOQUE EL MISMO TIPO DE TRAYECTO;REGIONAL ORIGEN;CODIGO DANE REGIONAL ORIGEN
70001000;SINCELEJO(SUCRE);;colombia;41872000;VILLAVIEJA(HUILA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;25875000;VILLETA(CUNDINAMARCA);OTROS DESTINOS;2929;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;25878000;VIOTA(CUNDINAMARCA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;15879000;VIRACACHA(BOYACA);OTROS DESTINOS;3494;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;50711000;VISTAHERMOSA(META);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;17877000;VITERBO(CALDAS);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;25885000;YACOPI(CUNDINAMARCA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;52885000;YACUANQUER(NARINO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;41885000;YAGUARA(HUILA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;5885000;YALI(ANTIOQUIA);OTROS DESTINOS;2757;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;5887000;YARUMAL(ANTIOQUIA);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;0;YARUMO(PUTUMAYO);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;0;YASCUAL(NARINO);OTROS DESTINOS;3768;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;5890000;YOLOMBO(ANTIOQUIA);OTROS DESTINOS;2757;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;5893000;YONDO(ANTIOQUIA);ZONAL;4208;3;ZONAL;;
70001000;SINCELEJO(SUCRE);;colombia;85001000;YOPAL(CASANARE);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;76890000;YOTOCO(VALLE DEL CAUCA);OTROS DESTINOS;2990;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;0;YUMBILLO(VALLE DEL CAUCA);NACIONAL;2854;3;NACIONAL;;
70001000;SINCELEJO(SUCRE);;colombia;76892000;YUMBO(VALLE DEL CAUCA);ZONAL;2309;3;ZONAL;;
70001000;SINCELEJO(SUCRE);;colombia;0;YUTO(CHOCO);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;13894000;ZAMBRANO(BOLIVAR);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;0;ZANJON HONDO(VALLE DEL CAUCA);NACIONAL;2854;3;NACIONAL;;
70001000;SINCELEJO(SUCRE);;colombia;68895000;ZAPATOCA(SANTANDER);OTROS DESTINOS;2907;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;5895000;ZARAGOZA(ANTIOQUIA);OTROS DESTINOS;2863;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;76109078;ZARAGOZA(VALLE DEL CAUCA);NACIONAL;2309;3;NACIONAL;;
70001000;SINCELEJO(SUCRE);;colombia;76895000;ZARZAL(VALLE DEL CAUCA);ZONAL;2876;3;ZONAL;;
70001000;SINCELEJO(SUCRE);;colombia;15897000;ZETAQUIRA(BOYACA);OTROS DESTINOS;3020;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;25898000;ZIPACON(CUNDINAMARCA);OTROS DESTINOS;2854;8;OTROS DESTINOS;;
70001000;SINCELEJO(SUCRE);;colombia;25899000;ZIPAQUIRA(CUNDINAMARCA);ZONAL;2990;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;5002000;ABEJORRAL(ANTIOQUIA);OTROS DESTINOS;3112;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;54003000;ABREGO(NORTE DE SANTANDER);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;50006000;ACACIAS(META);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;41006000;ACEVEDO(HUILA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;13006000;ACHI(BOLIVAR);ZONAL;4733;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;41013000;AGRADO(HUILA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;54001001;AGUA CLARA(NORTE DE SANTANDER);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25001000;AGUA DE DIOS(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;AGUA LINDA(NORTE DE SANTANDER);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;20011000;AGUACHICA(CESAR);ZONAL;2603;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;AGUACLARA(VALLE DEL CAUCA);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;68013000;AGUADA(SANTANDER);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;17013000;AGUADAS(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;85010000;AGUAZUL(CASANARE);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;20013000;AGUSTIN CODAZZI(CESAR);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;41016000;AIPE(HUILA);ZONAL;2329;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;25019000;ALBAN(CUNDINAMARCA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;18029000;ALBANIA(CAQUETA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ALBANIA(GUAJIRA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68020000;ALBANIA(SANTANDER);ZONAL;3825;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;76020000;ALCALA(VALLE DEL CAUCA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;52022000;ALDANA(NARINO);OTROS DESTINOS;2603;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5021000;ALEJANDRIA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;47030000;ALGARROBO(MAGDALENA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;41020000;ALGECIRAS(HUILA);OTROS DESTINOS;2692;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;19022000;ALMAGUER(CAUCA);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
15001000;TUNJA(BOYACA);;colombia;15022000;ALMEIDA(BOYACA);ZONAL;1011;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;73024000;ALPUJARRA(TOLIMA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ALTAMIRA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;41026000;ALTAMIRA(HUILA);OTROS DESTINOS;2312;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ALTO CORINTO(CALDAS);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ALTO JORDAN(SANTANDER);ZONAL;3262;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;50001015;ALTO POMPEYA(META);OTROS DESTINOS;2446;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;17001010;ALTO TABLAZO(CALDAS);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;73026000;ALVARADO(TOLIMA);ZONAL;2502;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;5030000;AMAGA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;AMAIME(VALLE DEL CAUCA);NACIONAL;1545;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;5031000;AMALFI(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;73030000;AMBALEMA(TOLIMA);OTROS DESTINOS;2641;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25035000;ANAPOIMA(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;52036000;ANCUYA(NARINO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ANDAGOYA(CHOCO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76036000;ANDALUCIA(VALLE DEL CAUCA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;5034000;ANDES(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5036000;ANGELOPOLIS(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5038000;ANGOSTURA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ANIMAS(CHOCO);DESTINOS ESPECIALES;6651;10;DESTINOS ESPECIALES;;
15001000;TUNJA(BOYACA);;colombia;25040000;ANOLAIMA(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5040000;ANORI(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;17042000;ANSERMA(CALDAS);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;76041000;ANSERMANUEVO(VALLE DEL CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5044000;ANZA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;73043000;ANZOATEGUI(TOLIMA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5045000;APARTADO(ANTIOQUIA);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;66045000;APIA(RISARALDA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25599000;APULO(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;15047000;AQUITANIA(BOYACA);OTROS DESTINOS;1862;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;66001002;ARABIA(RISARALDA);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;47053000;ARACATACA(MAGDALENA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;17050000;ARANZAZU(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68051000;ARATOCA(SANTANDER);OTROS DESTINOS;2430;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;81001000;ARAUCA(ARAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;17524001;ARAUCA(CALDAS);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;81065000;ARAUQUITA(ARAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25053000;ARBELAEZ(CUNDINAMARCA);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;52051000X;ARBOLEDA(BERRUECOS)(NARINO);ZONAL;4781;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ARBOLEDA(CALDAS);OTROS DESTINOS;3429;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;54051000;ARBOLEDAS(NORTE DE SANTANDER);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5051000;ARBOLETES(ANTIOQUIA);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;15051000;ARCABUCO(BOYACA);NACIONAL;975000;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;5055000;ARGELIA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;19050000;ARGELIA(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76054000;ARGELIA(VALLE DEL CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;13052000;ARJONA(BOLIVAR);NACIONAL;2253;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ARJONA(CESAR);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ARMA(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5059000;ARMENIA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;63001000;ARMENIA(QUINDIO);NACIONAL;1977;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ARMERO GUAYABAL(TOLIMA);ZONAL;2395;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ARROYO DE PIEDRA(ATLANTICO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ARROYOHONDO(VALLE DEL CAUCA);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;ASTILLEROS(NORTE DE SANTANDER);OTROS DESTINOS;2405;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;20032000;ASTREA(CESAR);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;73067000;ATACO(TOLIMA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;ATUNCELA(VALLE DEL CAUCA);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;23068000;AYAPEL(CORDOBA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BAJO CORINTO(CALDAS);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BAJO JORDAN(SANTANDER);ZONAL;3262;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;19075000;BALBOA(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;66075000;BALBOA(RISARALDA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;8078000;BARANOA(ATLANTICO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;41078000;BARAYA(HUILA);OTROS DESTINOS;2692;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;52079000;BARBACOAS(NARINO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5079000;BARBOSA(ANTIOQUIA);ZONAL;1544;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;68077000;BARBOSA(SANTANDER);ZONAL;2532;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BARCELONA(QUINDIO);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;68079000;BARICHARA(SANTANDER);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BARRAGAN(QUINDIO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;50110000;BARRANCA DE UPIA(META);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68081000;BARRANCABERMEJA(SANTANDER);ZONAL;2532;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BARRANCAS(GUAJIRA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;13074000;BARRANCO DE LOBA(BOLIVAR);ZONAL;4396;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;8001000;BARRANQUILLA(ATLANTICO);NACIONAL;2029;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;13001003;BARU(BOLIVAR);OTROS DESTINOS;3320;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;13001004;BAYUNCA(BOLIVAR);ZONAL;3065;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;20045000;BECERRIL(CESAR);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;17088000;BELALCAZAR(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BELALCAZAR(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;15087000;BELEN(BOYACA);NACIONAL;1083;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BELEN(HUILA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;52083000;BELEN(NARINO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;18094000;BELEN DE LOS ANDAQUIES(CAQUETA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;66088000;BELEN DE UMBRIA(RISARALDA);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BELENCITO(BOYACA);NACIONAL;1804;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BELLA VISTA(NARINO);ZONAL;3396;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BELLAVISTA(NARINO);OTROS DESTINOS;3396;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5088000;BELLO(ANTIOQUIA);NACIONAL;1545;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;5086000;BELMIRA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25086000;BELTRAN(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BENDICIONES(VALLE DEL CAUCA);ZONAL;2375;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;15090000;BERBEO(BOYACA);OTROS DESTINOS;2372;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BERLIN(CALDAS);ZONAL;3825;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;BERRUECOS(NARINO);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5091000;BETANIA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BETANIA(HUILA);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;15092000;BETEITIVA(BOYACA);ZONAL;1011;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;5093000;BETULIA(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68092000;BETULIA(SANTANDER);OTROS DESTINOS;2659;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BETULIA(SUCRE);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;15097000;BOAVITA(BOYACA);NACIONAL;1912;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;54099000;BOCHALEMA(NORTE DE SANTANDER);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BOGOTA, D.C(CUNDINAMARCA);REGIONAL;1038;2;REGIONAL;;
15001000;TUNJA(BOYACA);;colombia;25099000;BOJACA(CUNDINAMARCA);ZONAL;1536;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;19100000;BOLIVAR(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68101000;BOLIVAR(SANTANDER);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76100000;BOLIVAR(VALLE DEL CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BOLIVIA(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BOLOMBOLO(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BOMBONA(NARINO);OTROS DESTINOS;3396;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BONAFONT(CALDAS);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;20060000;BOSCONIA(CESAR);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;15104000;BOYACA(BOYACA);NACIONAL;1223;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;5107000;BRICENO(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BRUSELAS(HUILA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;68001000;BUCARAMANGA(SANTANDER);NACIONAL;1545;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;54109000;BUCARASICA(NORTE DE SANTANDER);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76109000;BUENAVENTURA(VALLE DEL CAUCA);NACIONAL;2420;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;15109000;BUENAVISTA(BOYACA);OTROS DESTINOS;1729;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;23079000;BUENAVISTA(CORDOBA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;63111000;BUENAVISTA(QUINDIO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;70001001;BUENAVISTA(SUCRE);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;19110000;BUENOS AIRES(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BUENOS AIRES(HUILA);OTROS DESTINOS;3825;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;BUENOS AIRES(PUTUMAYO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;73001001;BUENOS AIRES(TOLIMA);NACIONAL;1545;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;52110000;BUESACO(NARINO);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76113000;BUGALAGRANDE(VALLE DEL CAUCA);ZONAL;2633;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;15114000;BUSBANZA(BOYACA);ZONAL;1011;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;0;CABO DE LA VELA(GUAJIRA);ZONAL;4251;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;25120000;CABRERA(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;0;CABUYALES(NARINO);OTROS DESTINOS;3396;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;50124000;CABUYARO(META);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5120000;CACERES(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25123000;CACHIPAY(CUNDINAMARCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;54128000;CACHIRA(NORTE DE SANTANDER);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;54125000;CACOTA(NORTE DE SANTANDER);OTROS DESTINOS;2942;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;5125000;CAICEDO(ANTIOQUIA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76122000;CAICEDONIA(VALLE DEL CAUCA);ZONAL;2537;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;70124000;CAIMITO(SUCRE);OTROS DESTINOS;3344;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;73124000;CAJAMARCA(TOLIMA);OTROS DESTINOS;2443;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;19130000;CAJIBIO(CAUCA);OTROS DESTINOS;2766;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;25126000;CAJICA(CUNDINAMARCA);REGIONAL;1038;2;REGIONAL;;
15001000;TUNJA(BOYACA);;colombia;13140000;CALAMAR(BOLIVAR);ZONAL;2766;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;95015000;CALAMAR(GUAVIARE);DESTINOS ESPECIALES;3375;10;DESTINOS ESPECIALES;;
15001000;TUNJA(BOYACA);;colombia;63130000;CALARCA(QUINDIO);ZONAL;1977;3;ZONAL;;
15001000;TUNJA(BOYACA);;colombia;5129000;CALDAS(ANTIOQUIA);NACIONAL;1545;3;NACIONAL;;
15001000;TUNJA(BOYACA);;colombia;15131000;CALDAS(BOYACA);OTROS DESTINOS;2385;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;19137000;CALDONO(CAUCA);OTROS DESTINOS;3262;8;OTROS DESTINOS;;
15001000;TUNJA(BOYACA);;colombia;76001000;CALI(VALLE DEL CAUCA);NACIONAL;1545;3;NACIONAL;;
